"ID","group","Family","species","x","y","Endemic","sub_species"
"65_Geometridae_3647","Moth","Geometridae","Scopula_tessellaria",51.31,36.15,FALSE,""
"65_Geometridae_1566","Moth","Geometridae","Scopula_transcaspica",46.75,39.02,FALSE,""
"65_Geometridae_4968","Moth","Geometridae","Scopula_transcaspica",47.02,38.85,FALSE,""
"65_Geometridae_4982","Moth","Geometridae","Scopula_transcaspica",45.4,38.46,FALSE,""
"65_Geometridae_4923","Moth","Geometridae","Scopula_transcaspica",44.74,38.45,FALSE,""
"65_Geometridae_4951","Moth","Geometridae","Scopula_transcaspica",57.53,37.86,FALSE,""
"65_Geometridae_4924","Moth","Geometridae","Scopula_transcaspica",57.43,37.74,FALSE,""
"65_Geometridae_4943","Moth","Geometridae","Scopula_transcaspica",57.43,37.74,FALSE,""
"65_Geometridae_4963","Moth","Geometridae","Scopula_transcaspica",57.42,37.73,FALSE,""
"65_Geometridae_4990","Moth","Geometridae","Scopula_transcaspica",48.35,37.69,FALSE,""
"65_Geometridae_4170","Moth","Geometridae","Scopula_transcaspica",57.98,37.67,FALSE,""
"65_Geometridae_4171","Moth","Geometridae","Scopula_transcaspica",57.98,37.67,FALSE,""
"65_Geometridae_4971","Moth","Geometridae","Scopula_transcaspica",46.46,37.59,FALSE,""
"65_Geometridae_4928","Moth","Geometridae","Scopula_transcaspica",45.1,37.48,FALSE,""
"65_Geometridae_4935","Moth","Geometridae","Scopula_transcaspica",47.62,37.47,FALSE,""
"65_Geometridae_4974","Moth","Geometridae","Scopula_transcaspica",47.62,37.47,FALSE,""
"65_Geometridae_4959","Moth","Geometridae","Scopula_transcaspica",56.85,37.43,FALSE,""
"65_Geometridae_4025","Moth","Geometridae","Scopula_transcaspica",55.93,37.37,FALSE,""
"65_Geometridae_5371","Moth","Geometridae","Scopula_transcaspica",55.95,37.33,FALSE,""
"65_Geometridae_4028","Moth","Geometridae","Scopula_transcaspica",55.99,37.3,FALSE,""
"65_Geometridae_5368","Moth","Geometridae","Scopula_transcaspica",55.46,37.2,FALSE,""
"65_Geometridae_4989","Moth","Geometridae","Scopula_transcaspica",57.95,37.01,FALSE,""
"65_Geometridae_4944","Moth","Geometridae","Scopula_transcaspica",48.97,36.96,FALSE,""
"65_Geometridae_4979","Moth","Geometridae","Scopula_transcaspica",46.97,36.84,FALSE,""
"65_Geometridae_4978","Moth","Geometridae","Scopula_transcaspica",46.97,36.84,FALSE,""
"65_Geometridae_4983","Moth","Geometridae","Scopula_transcaspica",48.82,36.76,FALSE,""
"65_Geometridae_1394","Moth","Geometridae","Scopula_transcaspica",54.5,36.73,FALSE,""
"65_Geometridae_4024","Moth","Geometridae","Scopula_transcaspica",54.2,36.64,FALSE,""
"65_Geometridae_4950","Moth","Geometridae","Scopula_transcaspica",54.6,36.55,FALSE,""
"65_Geometridae_701","Moth","Geometridae","Scopula_transcaspica",54.97,36.44,FALSE,""
"65_Geometridae_4920","Moth","Geometridae","Scopula_transcaspica",51.03,36.44,FALSE,""
"65_Geometridae_4919","Moth","Geometridae","Scopula_transcaspica",50.21,36.4,FALSE,""
"65_Geometridae_568","Moth","Geometridae","Scopula_transcaspica",59.2,36.31,FALSE,""
"65_Geometridae_3720","Moth","Geometridae","Scopula_transcaspica",52.37,36.25,FALSE,""
"65_Geometridae_4956","Moth","Geometridae","Scopula_transcaspica",54.07,36.25,FALSE,""
"65_Geometridae_1558","Moth","Geometridae","Scopula_transcaspica",51.4,36.22,FALSE,""
"65_Geometridae_4965","Moth","Geometridae","Scopula_transcaspica",48.23,36.17,FALSE,""
"65_Geometridae_4969","Moth","Geometridae","Scopula_transcaspica",45.92,36.08,FALSE,""
"65_Geometridae_4932","Moth","Geometridae","Scopula_transcaspica",50.94,36.05,FALSE,""
"65_Geometridae_4958","Moth","Geometridae","Scopula_transcaspica",51.47,36.03,FALSE,""
"65_Geometridae_4986","Moth","Geometridae","Scopula_transcaspica",51.48,36,FALSE,""
"65_Geometridae_3648","Moth","Geometridae","Scopula_transcaspica",52.14,35.97,FALSE,""
"65_Geometridae_4945","Moth","Geometridae","Scopula_transcaspica",51.5,35.96,FALSE,""
"65_Geometridae_4921","Moth","Geometridae","Scopula_transcaspica",51.06,35.93,FALSE,""
"65_Geometridae_4952","Moth","Geometridae","Scopula_transcaspica",51.54,35.87,FALSE,""
"65_Geometridae_4981","Moth","Geometridae","Scopula_transcaspica",46.25,35.86,FALSE,""
"65_Geometridae_4930","Moth","Geometridae","Scopula_transcaspica",52.09,35.86,FALSE,""
"65_Geometridae_4954","Moth","Geometridae","Scopula_transcaspica",52.09,35.86,FALSE,""
"65_Geometridae_4984","Moth","Geometridae","Scopula_transcaspica",52.09,35.86,FALSE,""
"65_Geometridae_3655","Moth","Geometridae","Scopula_transcaspica",52.05,35.86,FALSE,""
"65_Geometridae_5494","Moth","Geometridae","Scopula_transcaspica",51.43,35.84,FALSE,""
"65_Geometridae_4933","Moth","Geometridae","Scopula_transcaspica",52.15,35.73,FALSE,""
"65_Geometridae_4941","Moth","Geometridae","Scopula_transcaspica",51.81,35.67,FALSE,""
"65_Geometridae_4949","Moth","Geometridae","Scopula_transcaspica",49.11,35.52,FALSE,""
"65_Geometridae_4925","Moth","Geometridae","Scopula_transcaspica",46.86,35.38,FALSE,""
"65_Geometridae_5487","Moth","Geometridae","Scopula_transcaspica",50.92,35.12,FALSE,""
"65_Geometridae_4938","Moth","Geometridae","Scopula_transcaspica",50.05,34.67,FALSE,""
"65_Geometridae_4942","Moth","Geometridae","Scopula_transcaspica",47.03,34.48,FALSE,""
"65_Geometridae_4934","Moth","Geometridae","Scopula_transcaspica",48.34,34.2,FALSE,""
"65_Geometridae_4961","Moth","Geometridae","Scopula_transcaspica",48.34,34.05,FALSE,""
"65_Geometridae_4911","Moth","Geometridae","Scopula_transcaspica",49.66,34.02,FALSE,""
"65_Geometridae_4953","Moth","Geometridae","Scopula_transcaspica",46.3,34,FALSE,""
"65_Geometridae_4964","Moth","Geometridae","Scopula_transcaspica",49.09,33.96,FALSE,""
"65_Geometridae_4914","Moth","Geometridae","Scopula_transcaspica",51.47,33.75,FALSE,""
"65_Geometridae_4915","Moth","Geometridae","Scopula_transcaspica",51.49,33.75,FALSE,""
"65_Geometridae_4926","Moth","Geometridae","Scopula_transcaspica",51.81,33.58,FALSE,""
"65_Geometridae_4976","Moth","Geometridae","Scopula_transcaspica",49.06,33.41,FALSE,""
"65_Geometridae_4918","Moth","Geometridae","Scopula_transcaspica",51.8,33.4,FALSE,""
"65_Geometridae_4987","Moth","Geometridae","Scopula_transcaspica",49.2,33.37,FALSE,""
"65_Geometridae_4975","Moth","Geometridae","Scopula_transcaspica",49.28,33.31,FALSE,""
"65_Geometridae_4966","Moth","Geometridae","Scopula_transcaspica",49.28,33.31,FALSE,""
"65_Geometridae_4931","Moth","Geometridae","Scopula_transcaspica",51.13,32.05,FALSE,""
"65_Geometridae_4022","Moth","Geometridae","Scopula_transcaspica",51.2,31.6,FALSE,""
"65_Geometridae_4917","Moth","Geometridae","Scopula_transcaspica",51.86,31.21,FALSE,""
"65_Geometridae_4937","Moth","Geometridae","Scopula_transcaspica",51.2,31.15,FALSE,""
"65_Geometridae_4927","Moth","Geometridae","Scopula_transcaspica",51.33,31.12,FALSE,""
"65_Geometridae_4936","Moth","Geometridae","Scopula_transcaspica",51.33,31.12,FALSE,""
"65_Geometridae_4912","Moth","Geometridae","Scopula_transcaspica",51.52,30.87,FALSE,""
"65_Geometridae_4972","Moth","Geometridae","Scopula_transcaspica",51.46,30.87,FALSE,""
"65_Geometridae_4970","Moth","Geometridae","Scopula_transcaspica",57.01,30.71,FALSE,""
"65_Geometridae_4913","Moth","Geometridae","Scopula_transcaspica",51.53,30.45,FALSE,""
"65_Geometridae_280","Moth","Geometridae","Scopula_transcaspica",51.9,30.41,FALSE,""
"65_Geometridae_4988","Moth","Geometridae","Scopula_transcaspica",53.31,30.31,FALSE,""
"65_Geometridae_4960","Moth","Geometridae","Scopula_transcaspica",50.62,30.11,FALSE,""
"65_Geometridae_293","Moth","Geometridae","Scopula_transcaspica",52.22,29.71,FALSE,""
"65_Geometridae_288","Moth","Geometridae","Scopula_transcaspica",52.63,29.59,FALSE,""
"65_Geometridae_299","Moth","Geometridae","Scopula_transcaspica",51.91,29.56,FALSE,""
"65_Geometridae_4967","Moth","Geometridae","Scopula_transcaspica",51.8,29.56,FALSE,""
"65_Geometridae_4929","Moth","Geometridae","Scopula_transcaspica",51.92,29.56,FALSE,""
"65_Geometridae_4957","Moth","Geometridae","Scopula_transcaspica",57.36,29.54,FALSE,""
"65_Geometridae_4977","Moth","Geometridae","Scopula_transcaspica",51.67,29.5,FALSE,""
"65_Geometridae_4947","Moth","Geometridae","Scopula_transcaspica",52.25,29.5,FALSE,""
"65_Geometridae_4023","Moth","Geometridae","Scopula_transcaspica",54.45,29.22,FALSE,""
"65_Geometridae_4955","Moth","Geometridae","Scopula_transcaspica",57.56,29.06,FALSE,""
"65_Geometridae_4962","Moth","Geometridae","Scopula_transcaspica",57.56,29.06,FALSE,""
"65_Geometridae_4916","Moth","Geometridae","Scopula_transcaspica",57.49,29.05,FALSE,""
"65_Geometridae_4946","Moth","Geometridae","Scopula_transcaspica",57.9,29.05,FALSE,""
"65_Geometridae_4026","Moth","Geometridae","Scopula_transcaspica",57.92,29.02,FALSE,""
"65_Geometridae_4973","Moth","Geometridae","Scopula_transcaspica",57.92,28.98,FALSE,""
"65_Geometridae_4027","Moth","Geometridae","Scopula_transcaspica",57.92,28.98,FALSE,""
"65_Geometridae_4940","Moth","Geometridae","Scopula_transcaspica",61.07,28.66,FALSE,""
"65_Geometridae_570","Moth","Geometridae","Scopula_transcaspica",61.06,28.59,FALSE,""
"65_Geometridae_4991","Moth","Geometridae","Scopula_transcaspica",60.93,28.58,FALSE,""
"65_Geometridae_4992","Moth","Geometridae","Scopula_transcaspica",60.93,28.58,FALSE,""
"65_Geometridae_573","Moth","Geometridae","Scopula_transcaspica",60.93,28.58,FALSE,""
"65_Geometridae_4948","Moth","Geometridae","Scopula_transcaspica",61.34,28.56,FALSE,""
"65_Geometridae_4985","Moth","Geometridae","Scopula_transcaspica",56.24,28.07,FALSE,""
"65_Geometridae_581","Moth","Geometridae","Scopula_transcaspica",56.09,27.56,FALSE,""
"65_Geometridae_4910","Moth","Geometridae","Scopula_transcaspica",56.26,27.39,FALSE,""
"65_Geometridae_4922","Moth","Geometridae","Scopula_transcaspica",56.13,27.37,FALSE,""
"65_Geometridae_4939","Moth","Geometridae","Scopula_transcaspica",60.47,27.21,FALSE,""
"65_Geometridae_4980","Moth","Geometridae","Scopula_transcaspica",57,26,FALSE,""
"65_Geometridae_730","Moth","Geometridae","Scopula_transcaspica",58.97,36.63,FALSE,"transcaspica"
"65_Geometridae_5011","Moth","Geometridae","Scopula_turbulentaria",44.66,39.26,FALSE,"steinbacheri"
"65_Geometridae_1563","Moth","Geometridae","Scopula_turbulentaria",46.77,39.05,FALSE,"steinbacheri"
"65_Geometridae_1567","Moth","Geometridae","Scopula_turbulentaria",46.75,39.02,FALSE,"steinbacheri"
"65_Geometridae_4172","Moth","Geometridae","Scopula_turbulentaria",57.98,37.67,FALSE,"steinbacheri"
"65_Geometridae_5015","Moth","Geometridae","Scopula_turbulentaria",55.73,37.38,FALSE,"steinbacheri"
"65_Geometridae_5290","Moth","Geometridae","Scopula_turbulentaria",56,37.3,FALSE,"steinbacheri"
"65_Geometridae_5366","Moth","Geometridae","Scopula_turbulentaria",55.46,37.2,FALSE,"steinbacheri"
"65_Geometridae_3715","Moth","Geometridae","Scopula_turbulentaria",53.63,36.88,FALSE,"steinbacheri"
"65_Geometridae_5005","Moth","Geometridae","Scopula_turbulentaria",55.02,36.79,FALSE,"steinbacheri"
"65_Geometridae_5008","Moth","Geometridae","Scopula_turbulentaria",55.02,36.79,FALSE,"steinbacheri"
"65_Geometridae_5016","Moth","Geometridae","Scopula_turbulentaria",54.49,36.77,FALSE,"steinbacheri"
"65_Geometridae_1395","Moth","Geometridae","Scopula_turbulentaria",54.5,36.73,FALSE,"steinbacheri"
"65_Geometridae_667","Moth","Geometridae","Scopula_turbulentaria",54.5,36.73,FALSE,"steinbacheri"
"65_Geometridae_103","Moth","Geometridae","Scopula_turbulentaria",54.49,36.71,FALSE,"steinbacheri"
"65_Geometridae_5009","Moth","Geometridae","Scopula_turbulentaria",49.76,36.67,FALSE,"steinbacheri"
"65_Geometridae_3642","Moth","Geometridae","Scopula_turbulentaria",51.29,36.46,FALSE,"steinbacheri"
"65_Geometridae_3718","Moth","Geometridae","Scopula_turbulentaria",52.88,36.44,FALSE,"steinbacheri"
"65_Geometridae_1845","Moth","Geometridae","Scopula_turbulentaria",53.08,36.12,FALSE,"steinbacheri"
"65_Geometridae_5002","Moth","Geometridae","Scopula_turbulentaria",52.98,35.98,FALSE,"steinbacheri"
"65_Geometridae_5003","Moth","Geometridae","Scopula_turbulentaria",52.98,35.98,FALSE,"steinbacheri"
"65_Geometridae_5004","Moth","Geometridae","Scopula_turbulentaria",52.98,35.98,FALSE,"steinbacheri"
"65_Geometridae_5006","Moth","Geometridae","Scopula_turbulentaria",52.09,35.86,FALSE,"steinbacheri"
"65_Geometridae_699","Moth","Geometridae","Scopula_turbulentaria",51.43,35.82,FALSE,"steinbacheri"
"65_Geometridae_5013","Moth","Geometridae","Scopula_turbulentaria",51.39,35.8,FALSE,"steinbacheri"
"65_Geometridae_5010","Moth","Geometridae","Scopula_turbulentaria",51.38,35.8,FALSE,"steinbacheri"
"65_Geometridae_3658","Moth","Geometridae","Scopula_turbulentaria",51.4,35.79,FALSE,"steinbacheri"
"65_Geometridae_4999","Moth","Geometridae","Scopula_turbulentaria",51.4,35.79,FALSE,"steinbacheri"
"65_Geometridae_5000","Moth","Geometridae","Scopula_turbulentaria",51.4,35.79,FALSE,"steinbacheri"
"65_Geometridae_5007","Moth","Geometridae","Scopula_turbulentaria",51.4,35.79,FALSE,"steinbacheri"
"65_Geometridae_4996","Moth","Geometridae","Scopula_turbulentaria",51.44,35.77,FALSE,"steinbacheri"
"65_Geometridae_5014","Moth","Geometridae","Scopula_turbulentaria",51.64,35.3,FALSE,"steinbacheri"
"65_Geometridae_4995","Moth","Geometridae","Scopula_turbulentaria",46.93,35.08,FALSE,"steinbacheri"
"65_Geometridae_5012","Moth","Geometridae","Scopula_turbulentaria",51.46,30.87,FALSE,"steinbacheri"
"65_Geometridae_4997","Moth","Geometridae","Scopula_turbulentaria",51.49,30.83,FALSE,"steinbacheri"
"65_Geometridae_4998","Moth","Geometridae","Scopula_turbulentaria",51.49,30.83,FALSE,"steinbacheri"
"65_Geometridae_4993","Moth","Geometridae","Scopula_turbulentaria",48.67,30.67,FALSE,"steinbacheri"
"65_Geometridae_5001","Moth","Geometridae","Scopula_turbulentaria",52.89,29.93,FALSE,"steinbacheri"
"65_Geometridae_5020","Moth","Geometridae","Scopuloides_origalis",51.81,33.58,FALSE,""
"65_Geometridae_5021","Moth","Geometridae","Scopuloides_origalis",51.98,33.5,FALSE,""
"65_Geometridae_5019","Moth","Geometridae","Scopuloides_origalis",54.38,32.34,FALSE,""
"65_Geometridae_5018","Moth","Geometridae","Scopuloides_origalis",57.49,29.05,FALSE,""
"65_Geometridae_5022","Moth","Geometridae","Scopuloides_origalis",60.81,27.9,FALSE,""
"65_Geometridae_5023","Moth","Geometridae","Scopuloides_origalis",57.34,26.47,FALSE,""
"65_Geometridae_5024","Moth","Geometridae","Scopuloides_origalis",57.34,26.47,FALSE,""
"65_Geometridae_5025","Moth","Geometridae","Scopuloides_origalis",57.34,26.47,FALSE,""
"65_Geometridae_5017","Moth","Geometridae","Scopuloides_origalis",59.97,26.47,FALSE,""
"65_Geometridae_2664","Moth","Geometridae","Scotopteryx_aelptes",44.32,39.31,FALSE,""
"65_Geometridae_2669","Moth","Geometridae","Scotopteryx_aelptes",47.19,38.88,FALSE,""
"65_Geometridae_2671","Moth","Geometridae","Scotopteryx_chenopodiata",47.19,38.88,FALSE,""
"65_Geometridae_1420","Moth","Geometridae","Scotopteryx_chenopodiata",47.85,38.35,FALSE,""
"65_Geometridae_1489","Moth","Geometridae","Scotopteryx_chenopodiata",47.85,38.35,FALSE,""
"65_Geometridae_3560","Moth","Geometridae","Scotopteryx_chenopodiata",51.31,36.15,FALSE,""
"65_Geometridae_3562","Moth","Geometridae","Scotopteryx_chenopodiata",52.06,35.71,FALSE,""
"65_Geometridae_1440","Moth","Geometridae","Scotopteryx_decolor",47.83,38.33,TRUE,""
"65_Geometridae_1494","Moth","Geometridae","Scotopteryx_decolor",47.83,38.3,TRUE,""
"65_Geometridae_2017","Moth","Geometridae","Scotopteryx_decolor",56.17,37.37,TRUE,""
"65_Geometridae_2069","Moth","Geometridae","Scotopteryx_decolor",49.44,36.82,TRUE,""
"65_Geometridae_2087","Moth","Geometridae","Scotopteryx_decolor",50.67,36.74,TRUE,""
"65_Geometridae_1408","Moth","Geometridae","Scotopteryx_decolor",54.5,36.73,TRUE,""
"65_Geometridae_3519","Moth","Geometridae","Scotopteryx_decolor",51.05,36.45,TRUE,""
"65_Geometridae_2187","Moth","Geometridae","Scotopteryx_decolor",51.05,36.45,TRUE,""
"65_Geometridae_2191","Moth","Geometridae","Scotopteryx_decolor",51.05,36.45,TRUE,""
"65_Geometridae_2216","Moth","Geometridae","Scotopteryx_decolor",51.03,36.44,TRUE,""
"65_Geometridae_2240","Moth","Geometridae","Scotopteryx_decolor",50.97,36.33,TRUE,""
"65_Geometridae_3858","Moth","Geometridae","Scotopteryx_decolor",52.97,35.89,TRUE,""
"65_Geometridae_3859","Moth","Geometridae","Scotopteryx_decolor",52.97,35.89,TRUE,""
"65_Geometridae_2378","Moth","Geometridae","Scotopteryx_decolor",52.06,35.87,TRUE,""
"65_Geometridae_3608","Moth","Geometridae","Scotopteryx_decolor",52.09,35.86,TRUE,""
"65_Geometridae_2390","Moth","Geometridae","Scotopteryx_decolor",52.06,35.84,TRUE,""
"65_Geometridae_2391","Moth","Geometridae","Scotopteryx_decolor",52.06,35.84,TRUE,""
"65_Geometridae_2443","Moth","Geometridae","Scotopteryx_decolor",52.07,35.72,TRUE,""
"65_Geometridae_731","Moth","Geometridae","Scotopteryx_elbursica",48.9,36.8,FALSE,""
"65_Geometridae_5397","Moth","Geometridae","Scotopteryx_elbursica",50.93,36.31,FALSE,""
"65_Geometridae_5538","Moth","Geometridae","Scotopteryx_elbursica",51.43,35.82,FALSE,""
"65_Geometridae_732","Moth","Geometridae","Scotopteryx_elbursica",46.9,35.08,FALSE,""
"65_Geometridae_2666","Moth","Geometridae","Scotopteryx_fuscofasciata",44.31,39.3,TRUE,""
"65_Geometridae_5539","Moth","Geometridae","Scotopteryx_fuscofasciata",51.43,35.82,TRUE,""
"65_Geometridae_5448","Moth","Geometridae","Scotopteryx_fuscofasciata",48.39,34.77,TRUE,""
"65_Geometridae_2468","Moth","Geometridae","Scotopteryx_fuscofasciata",50.05,34.67,TRUE,""
"65_Geometridae_2474","Moth","Geometridae","Scotopteryx_fuscofasciata",51.39,33.66,TRUE,""
"65_Geometridae_2477","Moth","Geometridae","Scotopteryx_fuscofasciata",51.6,33.6,TRUE,""
"65_Geometridae_2481","Moth","Geometridae","Scotopteryx_fuscofasciata",51.9,33.5,TRUE,""
"65_Geometridae_2482","Moth","Geometridae","Scotopteryx_fuscofasciata",51.82,33.45,TRUE,""
"65_Geometridae_2484","Moth","Geometridae","Scotopteryx_fuscofasciata",51.8,33.4,TRUE,""
"65_Geometridae_734","Moth","Geometridae","Scotopteryx_fuscofasciata",49.18,33.38,TRUE,""
"65_Geometridae_4057","Moth","Geometridae","Scotopteryx_fuscofasciata",49.18,33.38,TRUE,""
"65_Geometridae_736","Moth","Geometridae","Scotopteryx_fuscofasciata",49.94,33.2,TRUE,""
"65_Geometridae_2497","Moth","Geometridae","Scotopteryx_fuscofasciata",49.98,32.75,TRUE,""
"65_Geometridae_735","Moth","Geometridae","Scotopteryx_fuscofasciata",50.26,32.74,TRUE,""
"65_Geometridae_2499","Moth","Geometridae","Scotopteryx_fuscofasciata",50.25,32.74,TRUE,""
"65_Geometridae_2505","Moth","Geometridae","Scotopteryx_fuscofasciata",50.18,32.15,TRUE,""
"65_Geometridae_5449","Moth","Geometridae","Scotopteryx_fuscofasciata",54.16,31.58,TRUE,""
"65_Geometridae_737","Moth","Geometridae","Scotopteryx_fuscofasciata",51.55,31.46,TRUE,""
"65_Geometridae_2513","Moth","Geometridae","Scotopteryx_fuscofasciata",51.58,31.44,TRUE,""
"65_Geometridae_2514","Moth","Geometridae","Scotopteryx_fuscofasciata",51.39,31.42,TRUE,""
"65_Geometridae_2515","Moth","Geometridae","Scotopteryx_fuscofasciata",51.38,31.42,TRUE,""
"65_Geometridae_2517","Moth","Geometridae","Scotopteryx_fuscofasciata",51.86,31.21,TRUE,""
"65_Geometridae_2522","Moth","Geometridae","Scotopteryx_fuscofasciata",51.76,31.13,TRUE,""
"65_Geometridae_2527","Moth","Geometridae","Scotopteryx_fuscofasciata",51.45,30.9,TRUE,""
"65_Geometridae_2535","Moth","Geometridae","Scotopteryx_fuscofasciata",52.72,30.8,TRUE,""
"65_Geometridae_2536","Moth","Geometridae","Scotopteryx_fuscofasciata",52.72,30.8,TRUE,""
"65_Geometridae_2537","Moth","Geometridae","Scotopteryx_fuscofasciata",57.01,30.71,TRUE,""
"65_Geometridae_2540","Moth","Geometridae","Scotopteryx_fuscofasciata",51.62,30.58,TRUE,""
"65_Geometridae_2541","Moth","Geometridae","Scotopteryx_fuscofasciata",51.42,30.53,TRUE,""
"65_Geometridae_226","Moth","Geometridae","Scotopteryx_fuscofasciata",51.9,30.41,TRUE,""
